path	fitness
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
25,20,22,12,23,3,24,28,33,32,27,29,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17347017.9032146
